InvoiceNo,CustomerID,InvoiceDate,Quantity,UnitPrice,Description,District,Total_Price_LKR
EH-2023000577,20086,2023-04-01 11:02:54,1,7590,Innovex Rice Cooker 1.8L,Galle,7590
EH-2023000578,20053,2023-04-02 15:36:20,1,77760,Samsung Galaxy A14 Smartphone,Ratnapura,77760
EH-2023000578,20053,2023-04-02 15:36:20,1,4410,Philips Electric Kettle,Ratnapura,4410
EH-2023000579,20144,2023-04-02 18:29:29,1,5870,Abans Blender 400W,Colombo,5870
EH-2023000579,20144,2023-04-02 18:29:29,1,5440,Bluetooth Earbuds,Colombo,5440
EH-2023000579,20144,2023-04-02 18:29:29,1,103220,Kelvinator Refrigerator 190L,Colombo,103220
EH-2023000580,20054,2023-04-03 15:30:39,1,40250,Singer LED TV 32-inch,Colombo,40250
EH-2023000581,20154,2023-04-04 08:47:02,1,20870,Panasonic Inverter 700VA,Colombo,20870
EH-2023000581,20154,2023-04-04 08:47:02,1,8070,Sony Bluetooth Speaker,Colombo,8070
EH-2023000581,20154,2023-04-04 08:47:02,1,5420,Bluetooth Earbuds,Colombo,5420
EH-2023000582,20053,2023-04-04 09:46:26,2,4450,Philips Electric Kettle,Ratnapura,8900
EH-2023000582,20053,2023-04-04 09:46:26,1,7740,Innovex Rice Cooker 1.8L,Ratnapura,7740
EH-2023000582,20053,2023-04-04 09:46:26,1,10050,itel Feature Phone,Ratnapura,10050
EH-2023000583,20136,2023-04-04 11:02:20,1,41260,Singer LED TV 32-inch,Gampaha,41260
EH-2023000583,20136,2023-04-04 11:02:20,3,1010,Rechargeable LED Bulb,Gampaha,3030
EH-2023000584,20247,2023-04-04 18:36:34,1,9570,itel Feature Phone,Kurunegala,9570
EH-2023000584,20247,2023-04-04 18:36:34,2,3870,Solar Lantern (Rechargeable),Kurunegala,7740
EH-2023000585,20071,2023-04-04 19:48:04,1,5840,National Table Fan 16-inch,Kalutara,5840
EH-2023000586,20057,2023-04-05 13:24:47,2,4080,Solar Lantern (Rechargeable),Gampaha,8160
EH-2023000586,20057,2023-04-05 13:24:47,2,3800,Power Bank 10000mAh,Gampaha,7600
EH-2023000586,20057,2023-04-05 13:24:47,1,2340,Laptop Cooling Pad,Gampaha,2340
EH-2023000587,20032,2023-04-05 19:18:52,1,50530,Xiaomi Redmi 12 Smartphone,Gampaha,50530
EH-2023000588,20162,2023-04-06 11:59:16,1,3880,Power Bank 10000mAh,Ratnapura,3880
EH-2023000588,20162,2023-04-06 11:59:16,1,9890,itel Feature Phone,Ratnapura,9890
EH-2023000589,20169,2023-04-06 15:23:51,1,74960,Samsung Galaxy A14 Smartphone,Kalutara,74960
EH-2023000589,20169,2023-04-06 15:23:51,1,4200,Solar Lantern (Rechargeable),Kalutara,4200
EH-2023000589,20169,2023-04-06 15:23:51,1,7890,Innovex Rice Cooker 1.8L,Kalutara,7890
EH-2023000590,20204,2023-04-07 19:37:26,2,3690,Power Bank 10000mAh,Colombo,7380
EH-2023000590,20204,2023-04-07 19:37:26,1,5760,National Table Fan 16-inch,Colombo,5760
EH-2023000590,20204,2023-04-07 19:37:26,1,40950,Singer LED TV 32-inch,Colombo,40950
EH-2023000591,20017,2023-04-07 20:06:59,1,8670,Sony Bluetooth Speaker,Colombo,8670
EH-2023000591,20017,2023-04-07 20:06:59,1,5820,National Table Fan 16-inch,Colombo,5820
EH-2023000591,20017,2023-04-07 20:06:59,1,5430,Bluetooth Earbuds,Colombo,5430
EH-2023000592,20179,2023-04-09 17:09:20,1,1120,Extension Cord (4-Socket),Gampaha,1120
EH-2023000593,20044,2023-04-09 18:45:42,1,5810,National Table Fan 16-inch,Jaffna,5810
EH-2023000593,20044,2023-04-09 18:45:42,1,5030,Bluetooth Earbuds,Jaffna,5030
EH-2023000594,20078,2023-04-09 20:21:48,1,5160,Bluetooth Earbuds,Matara,5160
EH-2023000595,20164,2023-04-09 20:43:09,1,5700,National Table Fan 16-inch,Gampaha,5700
EH-2023000595,20164,2023-04-09 20:43:09,1,24760,Inverter Battery 12V 100Ah,Gampaha,24760
EH-2023000595,20164,2023-04-09 20:43:09,1,47570,Xiaomi Redmi 12 Smartphone,Gampaha,47570
EH-2023000596,20231,2023-04-10 15:44:50,1,3520,Power Bank 10000mAh,Colombo,3520
EH-2023000597,20220,2023-04-11 18:34:11,1,2400,Laptop Cooling Pad,Matara,2400
EH-2023000597,20220,2023-04-11 18:34:11,1,72080,Singer LED TV 43-inch,Matara,72080
EH-2023000598,20231,2023-04-11 19:17:25,3,950,Rechargeable LED Bulb,Colombo,2850
EH-2023000598,20231,2023-04-11 19:17:25,1,45910,Xiaomi Redmi 12 Smartphone,Colombo,45910
EH-2023000598,20231,2023-04-11 19:17:25,2,3880,Power Bank 10000mAh,Colombo,7760
EH-2023000599,20241,2023-04-11 20:24:46,1,5610,National Table Fan 16-inch,Colombo,5610
EH-2023000599,20241,2023-04-11 20:24:46,1,74270,Singer LED TV 43-inch,Colombo,74270
EH-2023000599,20241,2023-04-11 20:24:46,2,1110,Extension Cord (4-Socket),Colombo,2220
EH-2023000600,20058,2023-04-12 11:40:50,1,10000,itel Feature Phone,Galle,10000
EH-2023000600,20058,2023-04-12 11:40:50,1,25700,Inverter Battery 12V 100Ah,Galle,25700
EH-2023000601,20115,2023-04-12 17:16:41,1,46330,Xiaomi Redmi 12 Smartphone,Gampaha,46330
EH-2023000602,20193,2023-04-13 18:34:00,1,5960,Abans Blender 400W,Colombo,5960
EH-2023000603,20078,2023-04-14 19:59:11,1,7470,Innovex Rice Cooker 1.8L,Matara,7470
EH-2023000604,20172,2023-04-15 10:08:48,2,4510,Philips Electric Kettle,Kandy,9020
EH-2023000604,20172,2023-04-15 10:08:48,1,10360,itel Feature Phone,Kandy,10360
EH-2023000605,20218,2023-04-15 12:44:28,1,7480,Innovex Rice Cooker 1.8L,Badulla,7480
EH-2023000606,20223,2023-04-15 16:32:29,1,48800,Xiaomi Redmi 12 Smartphone,Colombo,48800
EH-2023000606,20223,2023-04-15 16:32:29,1,7530,Innovex Rice Cooker 1.8L,Colombo,7530
EH-2023000606,20223,2023-04-15 16:32:29,1,8280,Sony Bluetooth Speaker,Colombo,8280
EH-2023000607,20212,2023-04-16 08:12:26,1,21110,Panasonic Inverter 700VA,Kurunegala,21110
EH-2023000608,20104,2023-04-16 15:27:47,1,6060,Abans Blender 400W,Ratnapura,6060
EH-2023000608,20104,2023-04-16 15:27:47,1,7470,Innovex Rice Cooker 1.8L,Ratnapura,7470
EH-2023000609,20022,2023-04-16 18:25:32,1,5770,Abans Blender 400W,Matale,5770
EH-2023000610,20244,2023-04-17 09:29:12,2,3900,Solar Lantern (Rechargeable),Gampaha,7800
EH-2023000610,20244,2023-04-17 09:29:12,1,5390,National Table Fan 16-inch,Gampaha,5390
EH-2023000610,20244,2023-04-17 09:29:12,2,1100,Extension Cord (4-Socket),Gampaha,2200
EH-2023000611,20053,2023-04-17 11:11:25,1,48360,Xiaomi Redmi 12 Smartphone,Ratnapura,48360
EH-2023000612,20040,2023-04-17 13:24:56,1,7550,Innovex Rice Cooker 1.8L,Anuradhapura,7550
EH-2023000612,20040,2023-04-17 13:24:56,2,1130,Extension Cord (4-Socket),Anuradhapura,2260
EH-2023000612,20040,2023-04-17 13:24:56,1,46920,Xiaomi Redmi 12 Smartphone,Anuradhapura,46920
EH-2023000613,20115,2023-04-17 15:27:11,1,42060,Singer LED TV 32-inch,Gampaha,42060
EH-2023000614,20084,2023-04-17 17:53:58,1,46400,Xiaomi Redmi 12 Smartphone,Kandy,46400
EH-2023000614,20084,2023-04-17 17:53:58,1,5640,National Table Fan 16-inch,Kandy,5640
EH-2023000615,20153,2023-04-17 17:59:40,2,4240,Philips Electric Kettle,Colombo,8480
EH-2023000616,20149,2023-04-17 20:23:08,1,4210,Solar Lantern (Rechargeable),Kurunegala,4210
EH-2023000616,20149,2023-04-17 20:23:08,1,1110,Extension Cord (4-Socket),Kurunegala,1110
EH-2023000617,20108,2023-04-18 20:25:05,2,3880,Solar Lantern (Rechargeable),Batticaloa,7760
EH-2023000617,20108,2023-04-18 20:25:05,2,4240,Philips Electric Kettle,Batticaloa,8480
EH-2023000618,20157,2023-04-20 17:08:18,1,21710,Panasonic Inverter 700VA,Matale,21710
EH-2023000618,20157,2023-04-20 17:08:18,1,5760,Abans Blender 400W,Matale,5760
EH-2023000618,20157,2023-04-20 17:08:18,1,3890,Power Bank 10000mAh,Matale,3890
EH-2023000619,20005,2023-04-21 15:06:16,1,6270,Abans Blender 400W,Colombo,6270
EH-2023000619,20005,2023-04-21 15:06:16,1,9680,itel Feature Phone,Colombo,9680
EH-2023000620,20187,2023-04-21 15:49:51,1,6110,Abans Blender 400W,Gampaha,6110
EH-2023000620,20187,2023-04-21 15:49:51,1,5450,National Table Fan 16-inch,Gampaha,5450
EH-2023000620,20187,2023-04-21 15:49:51,1,2380,Laptop Cooling Pad,Gampaha,2380
EH-2023000621,20031,2023-04-21 20:32:19,2,1120,Extension Cord (4-Socket),Kurunegala,2240
EH-2023000622,20048,2023-04-22 11:02:58,1,1720,Gas Cooker Adapter (LPG-saver),Colombo,1720
EH-2023000623,20228,2023-04-22 12:36:57,1,6290,Abans Blender 400W,Gampaha,6290
EH-2023000624,20223,2023-04-22 16:19:47,1,50190,Xiaomi Redmi 12 Smartphone,Colombo,50190
EH-2023000624,20223,2023-04-22 16:19:47,1,8260,Sony Bluetooth Speaker,Colombo,8260
EH-2023000625,20187,2023-04-23 17:12:04,2,4280,Philips Electric Kettle,Gampaha,8560
EH-2023000625,20187,2023-04-23 17:12:04,1,1010,Rechargeable LED Bulb,Gampaha,1010
EH-2023000626,20162,2023-04-23 18:46:45,1,20600,Panasonic Inverter 700VA,Ratnapura,20600
EH-2023000626,20162,2023-04-23 18:46:45,1,3970,Solar Lantern (Rechargeable),Ratnapura,3970
EH-2023000626,20162,2023-04-23 18:46:45,1,10060,itel Feature Phone,Ratnapura,10060
EH-2023000627,20233,2023-04-23 20:11:40,1,26380,Inverter Battery 12V 100Ah,Colombo,26380
EH-2023000627,20233,2023-04-23 20:11:40,1,74170,Samsung Galaxy A14 Smartphone,Colombo,74170
EH-2023000627,20233,2023-04-23 20:11:40,1,48560,Xiaomi Redmi 12 Smartphone,Colombo,48560
EH-2023000628,20053,2023-04-25 19:19:17,1,1010,Rechargeable LED Bulb,Ratnapura,1010
EH-2023000628,20053,2023-04-25 19:19:17,1,9780,itel Feature Phone,Ratnapura,9780
EH-2023000629,20149,2023-04-26 11:18:12,1,6060,Abans Blender 400W,Kurunegala,6060
EH-2023000629,20149,2023-04-26 11:18:12,1,72550,Samsung Galaxy A14 Smartphone,Kurunegala,72550
EH-2023000630,20057,2023-04-26 13:59:05,1,21580,Panasonic Inverter 700VA,Gampaha,21580
EH-2023000631,20164,2023-04-26 15:35:33,1,4070,Solar Lantern (Rechargeable),Gampaha,4070
EH-2023000632,20149,2023-04-26 18:49:51,1,9930,itel Feature Phone,Kurunegala,9930
EH-2023000632,20149,2023-04-26 18:49:51,1,7660,Innovex Rice Cooker 1.8L,Kurunegala,7660
EH-2023000632,20149,2023-04-26 18:49:51,1,5420,National Table Fan 16-inch,Kurunegala,5420
EH-2023000633,20044,2023-04-26 20:45:33,1,5030,Bluetooth Earbuds,Jaffna,5030
EH-2023000633,20044,2023-04-26 20:45:33,1,147080,LG Washing Machine 7kg,Jaffna,147080
EH-2023000633,20044,2023-04-26 20:45:33,1,1590,Gas Cooker Adapter (LPG-saver),Jaffna,1590
EH-2023000634,20148,2023-04-27 17:08:27,1,47570,Xiaomi Redmi 12 Smartphone,Kandy,47570
EH-2023000634,20148,2023-04-27 17:08:27,1,71260,Samsung Galaxy A14 Smartphone,Kandy,71260
EH-2023000635,20053,2023-04-28 11:58:20,2,4490,Philips Electric Kettle,Ratnapura,8980
EH-2023000636,20096,2023-04-28 13:18:41,2,3840,Solar Lantern (Rechargeable),Ratnapura,7680
EH-2023000636,20096,2023-04-28 13:18:41,1,10050,itel Feature Phone,Ratnapura,10050
EH-2023000637,20044,2023-04-28 15:10:36,1,74290,Samsung Galaxy A14 Smartphone,Jaffna,74290
EH-2023000637,20044,2023-04-28 15:10:36,1,107490,Kelvinator Refrigerator 190L,Jaffna,107490
EH-2023000638,20027,2023-04-29 09:39:11,2,3800,Power Bank 10000mAh,Gampaha,7600
EH-2023000638,20027,2023-04-29 09:39:11,1,1720,Gas Cooker Adapter (LPG-saver),Gampaha,1720
EH-2023000638,20027,2023-04-29 09:39:11,1,21200,Panasonic Inverter 700VA,Gampaha,21200
EH-2023000639,20053,2023-04-29 16:17:45,1,7170,Innovex Rice Cooker 1.8L,Ratnapura,7170
EH-2023000640,20123,2023-04-29 19:25:01,1,6100,Abans Blender 400W,Colombo,6100
EH-2023000640,20123,2023-04-29 19:25:01,1,49200,Xiaomi Redmi 12 Smartphone,Colombo,49200
EH-2023000641,20062,2023-04-30 10:20:40,2,4400,Philips Electric Kettle,Colombo,8800
EH-2023000641,20062,2023-04-30 10:20:40,1,5460,Bluetooth Earbuds,Colombo,5460
EH-2023000642,20071,2023-04-30 17:01:55,1,5480,National Table Fan 16-inch,Kalutara,5480
EH-2023000642,20071,2023-04-30 17:01:55,1,9830,itel Feature Phone,Kalutara,9830
EH-2023000643,20192,2023-04-30 17:19:01,2,4470,Philips Electric Kettle,Kurunegala,8940
EH-2023000644,20255,2023-05-01 17:38:44,1,73640,Singer LED TV 43-inch,Colombo,73640
EH-2023000644,20255,2023-05-01 17:38:44,1,2460,Laptop Cooling Pad,Colombo,2460
EH-2023000644,20255,2023-05-01 17:38:44,1,10300,itel Feature Phone,Colombo,10300
EH-2023000645,20187,2023-05-01 20:08:29,1,5420,National Table Fan 16-inch,Gampaha,5420
EH-2023000645,20187,2023-05-01 20:08:29,1,7300,Innovex Rice Cooker 1.8L,Gampaha,7300
EH-2023000646,20133,2023-05-01 20:18:04,2,1050,Extension Cord (4-Socket),Batticaloa,2100
EH-2023000646,20133,2023-05-01 20:18:04,2,4320,Philips Electric Kettle,Batticaloa,8640
EH-2023000646,20133,2023-05-01 20:18:04,1,5440,Bluetooth Earbuds,Batticaloa,5440
EH-2023000647,20039,2023-05-02 08:55:15,1,22410,Panasonic Inverter 700VA,Kalutara,22410
EH-2023000647,20039,2023-05-02 08:55:15,1,5750,National Table Fan 16-inch,Kalutara,5750
EH-2023000648,20104,2023-05-02 15:42:04,1,50850,Xiaomi Redmi 12 Smartphone,Ratnapura,50850
EH-2023000648,20104,2023-05-02 15:42:04,1,6130,Abans Blender 400W,Ratnapura,6130
EH-2023000648,20104,2023-05-02 15:42:04,2,4200,Solar Lantern (Rechargeable),Ratnapura,8400
EH-2023000649,20234,2023-05-03 15:15:14,1,7710,Innovex Rice Cooker 1.8L,Galle,7710
EH-2023000650,20249,2023-05-03 19:38:05,1,4020,Solar Lantern (Rechargeable),Colombo,4020
EH-2023000650,20249,2023-05-03 19:38:05,1,6010,Abans Blender 400W,Colombo,6010
EH-2023000651,20198,2023-05-03 19:52:40,2,4610,Philips Electric Kettle,Gampaha,9220
EH-2023000651,20198,2023-05-03 19:52:40,1,5830,Abans Blender 400W,Gampaha,5830
EH-2023000651,20198,2023-05-03 19:52:40,2,1050,Extension Cord (4-Socket),Gampaha,2100
EH-2023000652,20006,2023-05-03 20:07:36,1,5570,National Table Fan 16-inch,Gampaha,5570
EH-2023000653,20017,2023-05-04 09:36:41,1,67810,Singer LED TV 43-inch,Colombo,67810
EH-2023000654,20207,2023-05-04 15:58:26,1,4920,Bluetooth Earbuds,Colombo,4920
EH-2023000654,20207,2023-05-04 15:58:26,1,25320,Inverter Battery 12V 100Ah,Colombo,25320
EH-2023000654,20207,2023-05-04 15:58:26,1,2540,Laptop Cooling Pad,Colombo,2540
EH-2023000655,20037,2023-05-04 20:25:30,1,1760,Gas Cooker Adapter (LPG-saver),Kandy,1760
EH-2023000656,20220,2023-05-05 19:06:30,2,1150,Extension Cord (4-Socket),Matara,2300
EH-2023000656,20220,2023-05-05 19:06:30,2,3880,Solar Lantern (Rechargeable),Matara,7760
EH-2023000657,20078,2023-05-06 14:04:25,1,7620,Innovex Rice Cooker 1.8L,Matara,7620
EH-2023000657,20078,2023-05-06 14:04:25,2,3540,Power Bank 10000mAh,Matara,7080
EH-2023000658,20157,2023-05-06 17:19:10,1,5690,Abans Blender 400W,Matale,5690
EH-2023000658,20157,2023-05-06 17:19:10,1,1740,Gas Cooker Adapter (LPG-saver),Matale,1740
EH-2023000659,20210,2023-05-06 17:55:36,1,50210,Xiaomi Redmi 12 Smartphone,Colombo,50210
EH-2023000659,20210,2023-05-06 17:55:36,1,40970,Singer LED TV 32-inch,Colombo,40970
EH-2023000660,20021,2023-05-07 08:48:48,1,940,Rechargeable LED Bulb,Colombo,940
EH-2023000660,20021,2023-05-07 08:48:48,1,5350,Bluetooth Earbuds,Colombo,5350
EH-2023000661,20048,2023-05-08 18:46:26,1,1120,Extension Cord (4-Socket),Colombo,1120
EH-2023000661,20048,2023-05-08 18:46:26,1,8510,Sony Bluetooth Speaker,Colombo,8510
EH-2023000661,20048,2023-05-08 18:46:26,1,2500,Laptop Cooling Pad,Colombo,2500
EH-2023000662,20231,2023-05-08 18:58:36,1,21910,Panasonic Inverter 700VA,Colombo,21910
EH-2023000662,20231,2023-05-08 18:58:36,1,7430,Innovex Rice Cooker 1.8L,Colombo,7430
EH-2023000663,20133,2023-05-08 19:34:02,1,1760,Gas Cooker Adapter (LPG-saver),Batticaloa,1760
EH-2023000663,20133,2023-05-08 19:34:02,3,930,Rechargeable LED Bulb,Batticaloa,2790
EH-2023000663,20133,2023-05-08 19:34:02,1,72800,Singer LED TV 43-inch,Batticaloa,72800
EH-2023000664,20048,2023-05-09 08:46:01,1,75890,Samsung Galaxy A14 Smartphone,Colombo,75890
EH-2023000664,20048,2023-05-09 08:46:01,1,4960,Bluetooth Earbuds,Colombo,4960
EH-2023000665,20097,2023-05-09 13:02:18,1,6200,Abans Blender 400W,Matale,6200
EH-2023000665,20097,2023-05-09 13:02:18,1,7900,Innovex Rice Cooker 1.8L,Matale,7900
EH-2023000665,20097,2023-05-09 13:02:18,1,5360,Bluetooth Earbuds,Matale,5360
EH-2023000666,20112,2023-05-11 14:41:31,1,38920,Singer LED TV 32-inch,Gampaha,38920
EH-2023000667,20078,2023-05-11 16:24:22,1,40210,Singer LED TV 32-inch,Matara,40210
EH-2023000667,20078,2023-05-11 16:24:22,1,10140,itel Feature Phone,Matara,10140
EH-2023000667,20078,2023-05-11 16:24:22,1,26690,Inverter Battery 12V 100Ah,Matara,26690
EH-2023000668,20057,2023-05-11 17:55:39,1,5900,Abans Blender 400W,Gampaha,5900
EH-2023000668,20057,2023-05-11 17:55:39,1,5260,Bluetooth Earbuds,Gampaha,5260
EH-2023000668,20057,2023-05-11 17:55:39,1,5510,National Table Fan 16-inch,Gampaha,5510
EH-2023000669,20071,2023-05-11 20:28:20,1,5970,Abans Blender 400W,Kalutara,5970
EH-2023000669,20071,2023-05-11 20:28:20,2,4350,Philips Electric Kettle,Kalutara,8700
EH-2023000670,20114,2023-05-12 09:10:06,1,2430,Laptop Cooling Pad,Ratnapura,2430
EH-2023000670,20114,2023-05-12 09:10:06,1,6210,Abans Blender 400W,Ratnapura,6210
EH-2023000671,20208,2023-05-12 11:45:09,1,6040,Abans Blender 400W,Gampaha,6040
EH-2023000671,20208,2023-05-12 11:45:09,1,151620,LG Washing Machine 7kg,Gampaha,151620
EH-2023000672,20078,2023-05-13 19:02:43,1,2380,Laptop Cooling Pad,Matara,2380
EH-2023000673,20024,2023-05-14 13:05:14,1,5300,National Table Fan 16-inch,Colombo,5300
EH-2023000673,20024,2023-05-14 13:05:14,1,39420,Singer LED TV 32-inch,Colombo,39420
EH-2023000674,20001,2023-05-14 20:41:22,1,2450,Laptop Cooling Pad,Colombo,2450
EH-2023000675,20057,2023-05-15 15:43:05,1,71360,Samsung Galaxy A14 Smartphone,Gampaha,71360
EH-2023000675,20057,2023-05-15 15:43:05,1,8150,Sony Bluetooth Speaker,Gampaha,8150
EH-2023000676,20071,2023-05-15 16:20:36,1,6000,Abans Blender 400W,Kalutara,6000
EH-2023000677,20136,2023-05-16 14:29:28,2,3740,Power Bank 10000mAh,Gampaha,7480
EH-2023000677,20136,2023-05-16 14:29:28,1,40970,Singer LED TV 32-inch,Gampaha,40970
EH-2023000678,20053,2023-05-17 11:50:53,1,5280,National Table Fan 16-inch,Ratnapura,5280
EH-2023000678,20053,2023-05-17 11:50:53,1,3520,Power Bank 10000mAh,Ratnapura,3520
EH-2023000678,20053,2023-05-17 11:50:53,1,5900,Abans Blender 400W,Ratnapura,5900
EH-2023000679,20193,2023-05-17 12:29:26,2,4470,Philips Electric Kettle,Colombo,8940
EH-2023000679,20193,2023-05-17 12:29:26,1,5330,National Table Fan 16-inch,Colombo,5330
EH-2023000680,20097,2023-05-17 13:44:06,1,1750,Gas Cooker Adapter (LPG-saver),Matale,1750
EH-2023000680,20097,2023-05-17 13:44:06,2,1050,Extension Cord (4-Socket),Matale,2100
EH-2023000680,20097,2023-05-17 13:44:06,1,9430,itel Feature Phone,Matale,9430
EH-2023000681,20136,2023-05-17 19:34:37,1,5040,Bluetooth Earbuds,Gampaha,5040
EH-2023000682,20001,2023-05-19 13:38:23,1,3640,Power Bank 10000mAh,Colombo,3640
EH-2023000682,20001,2023-05-19 13:38:23,1,1030,Rechargeable LED Bulb,Colombo,1030
EH-2023000682,20001,2023-05-19 13:38:23,1,25330,Inverter Battery 12V 100Ah,Colombo,25330
EH-2023000683,20067,2023-05-19 15:54:42,1,73250,Samsung Galaxy A14 Smartphone,Kalutara,73250
EH-2023000683,20067,2023-05-19 15:54:42,1,6260,Abans Blender 400W,Kalutara,6260
EH-2023000684,20220,2023-05-19 17:42:12,1,7490,Innovex Rice Cooker 1.8L,Matara,7490
EH-2023000684,20220,2023-05-19 17:42:12,1,25490,Inverter Battery 12V 100Ah,Matara,25490
EH-2023000684,20220,2023-05-19 17:42:12,2,3620,Power Bank 10000mAh,Matara,7240
EH-2023000685,20057,2023-05-20 19:27:37,1,2340,Laptop Cooling Pad,Gampaha,2340
EH-2023000685,20057,2023-05-20 19:27:37,1,7610,Innovex Rice Cooker 1.8L,Gampaha,7610
EH-2023000686,20053,2023-05-21 09:24:12,1,76300,Samsung Galaxy A14 Smartphone,Ratnapura,76300
EH-2023000687,20109,2023-05-21 16:41:00,1,2470,Laptop Cooling Pad,Kandy,2470
EH-2023000688,20219,2023-05-22 16:00:57,1,3760,Power Bank 10000mAh,Kandy,3760
EH-2023000688,20219,2023-05-22 16:00:57,1,40080,Singer LED TV 32-inch,Kandy,40080
EH-2023000689,20071,2023-05-23 14:48:11,3,940,Rechargeable LED Bulb,Kalutara,2820
EH-2023000689,20071,2023-05-23 14:48:11,1,4970,Bluetooth Earbuds,Kalutara,4970
EH-2023000689,20071,2023-05-23 14:48:11,1,1100,Extension Cord (4-Socket),Kalutara,1100
EH-2023000690,20251,2023-05-23 18:18:04,1,5350,National Table Fan 16-inch,Badulla,5350
EH-2023000691,20220,2023-05-24 17:16:49,1,990,Rechargeable LED Bulb,Matara,990
EH-2023000691,20220,2023-05-24 17:16:49,1,6330,Abans Blender 400W,Matara,6330
EH-2023000692,20159,2023-05-24 17:34:12,1,6070,Abans Blender 400W,Matara,6070
EH-2023000693,20048,2023-05-24 18:51:52,1,5400,Bluetooth Earbuds,Colombo,5400
EH-2023000694,20149,2023-05-25 10:22:44,1,75520,Samsung Galaxy A14 Smartphone,Kurunegala,75520
EH-2023000694,20149,2023-05-25 10:22:44,1,5760,Abans Blender 400W,Kurunegala,5760
EH-2023000695,20121,2023-05-25 20:21:40,1,7720,Innovex Rice Cooker 1.8L,Gampaha,7720
EH-2023000695,20121,2023-05-25 20:21:40,1,2350,Laptop Cooling Pad,Gampaha,2350
EH-2023000696,20154,2023-05-26 12:15:47,1,1720,Gas Cooker Adapter (LPG-saver),Colombo,1720
EH-2023000696,20154,2023-05-26 12:15:47,1,1120,Extension Cord (4-Socket),Colombo,1120
EH-2023000697,20164,2023-05-26 17:02:35,1,25180,Inverter Battery 12V 100Ah,Gampaha,25180
EH-2023000697,20164,2023-05-26 17:02:35,1,50540,Xiaomi Redmi 12 Smartphone,Gampaha,50540
EH-2023000697,20164,2023-05-26 17:02:35,1,1110,Extension Cord (4-Socket),Gampaha,1110
EH-2023000698,20071,2023-05-26 17:47:56,1,5120,Bluetooth Earbuds,Kalutara,5120
EH-2023000698,20071,2023-05-26 17:47:56,1,8380,Sony Bluetooth Speaker,Kalutara,8380
EH-2023000698,20071,2023-05-26 17:47:56,1,9420,itel Feature Phone,Kalutara,9420
EH-2023000699,20048,2023-05-26 18:30:43,1,4180,Philips Electric Kettle,Colombo,4180
EH-2023000700,20089,2023-05-26 18:53:02,1,38460,Singer LED TV 32-inch,Colombo,38460
EH-2023000700,20089,2023-05-26 18:53:02,1,2420,Laptop Cooling Pad,Colombo,2420
EH-2023000700,20089,2023-05-26 18:53:02,1,10300,itel Feature Phone,Colombo,10300
EH-2023000701,20250,2023-05-27 10:00:10,2,4240,Solar Lantern (Rechargeable),Kalutara,8480
EH-2023000702,20187,2023-05-27 17:32:43,1,49400,Xiaomi Redmi 12 Smartphone,Gampaha,49400
EH-2023000702,20187,2023-05-27 17:32:43,1,9530,itel Feature Phone,Gampaha,9530
EH-2023000702,20187,2023-05-27 17:32:43,2,3800,Power Bank 10000mAh,Gampaha,7600
EH-2023000703,20007,2023-05-27 19:19:33,1,105140,Kelvinator Refrigerator 190L,Colombo,105140
EH-2023000703,20007,2023-05-27 19:19:33,1,8490,Sony Bluetooth Speaker,Colombo,8490
EH-2023000704,20108,2023-05-27 19:38:55,1,24820,Inverter Battery 12V 100Ah,Batticaloa,24820
EH-2023000705,20024,2023-05-27 19:48:48,1,6270,Abans Blender 400W,Colombo,6270
EH-2023000705,20024,2023-05-27 19:48:48,1,4310,Philips Electric Kettle,Colombo,4310
EH-2023000705,20024,2023-05-27 19:48:48,1,47630,Xiaomi Redmi 12 Smartphone,Colombo,47630
EH-2023000706,20220,2023-05-28 10:13:10,1,21410,Panasonic Inverter 700VA,Matara,21410
