InvoiceNo,StockCode,Description,Quantity,InvoiceDate,CustomerID,UnitPrice_LKR,Total_Price_LKR,District
541393,40007,MUNCHEE CHOCOLATE BISCUIT 200G,6,12/23/24 10:56,401112,260,1560,Matara
541394,40010,MALIBAN MARIE BISCUITS 400G,2,12/24/24 13:04,401097,415,830,Kalutara
541395,40001,DILMAH CEYLON TEA 500G,4,12/24/24 13:52,401133,1430,5720,Colombo
541396,40006,MUNCHEE SUPER CREAM CRACKER 500G,8,12/25/24 12:03,401088,535,4280,Kegalle
541397,40006,MUNCHEE SUPER CREAM CRACKER 500G,2,12/29/24 14:31,401167,535,1070,Kalutara
541398,40032,PRIMA STELLA NOODLES 400G,1,12/29/24 16:29,401157,335,335,Kurunegala
541399,40001,DILMAH CEYLON TEA 500G,5,12/29/24 19:10,401112,1430,7150,Polonnaruwa
541400,40008,MUNCHEE LEMON PUFF 200G,2,12/29/24 19:22,,240,480,Jaffna
541401,40044,HAPPY COW CHEESE 120G,5,12/30/24 18:02,401002,1015,5075,Trincomalee
541402,40008,MUNCHEE LEMON PUFF 200G,3,12/31/24 17:08,401114,240,720,Galle
541403,40070,NESPRAY MILK POWDER 400G,2,1/5/25 13:56,,1470,2940,Polonnaruwa
541404,40091,USWATTE SPICES MIXED CURRY POWDER 100G,3,1/5/25 15:57,401014,275,825,Matale
541405,40053,WIJAYA CHILLI POWDER 250G,5,1/6/25 9:03,401144,560,2800,Kalutara
541406,40033,HARISCHANDRA NOODLES 400G,2,1/6/25 17:05,401200,310,620,Gampaha
541407,40057,VIM DISHWASH LIQUID 500ML,2,1/8/25 11:28,401134,560,1120,Gampaha
541408,40014,SPA CEYLON HAND CREAM,4,1/8/25 14:09,401129,2740,10960,Ampara
541409,DELV,COURIER DELIVERY CHARGE,3,1/9/25 9:13,401159,891,2673,Kurunegala
541410,40029,KIST TOMATO KETCHUP 400G,6,1/10/25 8:03,401029,560,3360,Anuradhapura
541411,40020,ELEPHANT HOUSE CREAM SODA 1.5L,3,1/12/25 13:27,401044,500,1500,Hambantota
541412,40027,KEELLS CHICKEN SAUSAGES 500G,5,1/13/25 14:18,401199,1185,5925,Trincomalee
541413,40011,MALIBAN LEMON PUFF 200G,3,1/13/25 14:37,401061,250,750,Anuradhapura
541414,40059,SURF EXCEL 1KG,3,1/14/25 18:58,401208,1060,3180,Colombo
541415,40009,MUNCHEE TIKIRI MARIE 80G,4,1/15/25 12:07,401132,85,340,Gampaha
541416,40029,KIST TOMATO KETCHUP 400G,12,1/15/25 13:18,401215,560,6720,Jaffna
541417,40001,DILMAH CEYLON TEA 500G,4,1/15/25 19:25,401084,1495,5980,Gampaha
541418,40005,WATAWALA TEA 400G,6,1/16/25 19:39,401210,970,5820,Colombo
541419,40001,DILMAH CEYLON TEA 500G,20,1/19/25 15:35,401142,1495,29900,Badulla
541420,40080,COCA-COLA 1.5L,2,1/20/25 16:19,401004,435,870,Puttalam
541421,40054,PEARS BABY POWDER 100G,1,1/22/25 8:43,401003,310,310,Kalutara
541422,40062,NESTOMALT 400G,8,1/23/25 12:05,401012,775,6200,Ratnapura
541423,40006,MUNCHEE SUPER CREAM CRACKER 500G,1,1/23/25 14:18,401008,560,560,Kalutara
541424,40003,DILMAH GREEN TEA 20 BAGS,2,1/24/25 8:26,401154,685,1370,Mannar
541425,40035,CBL SAMAPOSHA 200G,8,1/24/25 9:22,401130,225,1800,Kegalle
541426,40060,SUNLIGHT SOAP 115G,2,1/24/25 11:09,401204,150,300,Kegalle
541427,40001,DILMAH CEYLON TEA 500G,2,1/25/25 13:34,401213,1495,2990,Nuwara Eliya
541428,40002,DILMAH EARL GREY TEA 50 BAGS,4,1/26/25 14:22,401144,1060,4240,Colombo
541429,40018,MD MANGO CHUTNEY 400G,4,1/28/25 9:34,401213,810,3240,Kurunegala
541430,40010,MALIBAN MARIE BISCUITS 400G,6,1/28/25 16:42,401136,435,2610,Mannar
541431,40019,ELEPHANT HOUSE GINGER BEER 1.5L,4,1/29/25 8:50,401154,500,2000,Nuwara Eliya
541432,40001,DILMAH CEYLON TEA 500G,3,1/29/25 11:46,,1495,4485,Kegalle
541433,40032,PRIMA STELLA NOODLES 400G,6,1/30/25 11:38,401017,350,2100,Colombo
541434,40016,LINK SAMAHAN BOX (100 PACKETS),4,1/31/25 11:18,401146,1870,7480,Ratnapura
541435,40017,MD MIXED FRUIT JAM 500G,2,1/31/25 19:53,401123,810,1620,Gampaha
541436,40068,CLOSE UP TOOTHPASTE 120G,8,2/1/25 9:55,401192,295,2360,Matale
541437,40031,PRIMA KOTTU MEE CUP,3,2/2/25 17:22,401056,185,555,Kalutara
541438,40024,HIGHLAND MILK 1L,4,2/3/25 19:26,,500,2000,Kandy
541439,40044,HAPPY COW CHEESE 120G,3,2/4/25 10:45,401169,1060,3180,Kegalle
541440,40031,PRIMA KOTTU MEE CUP,2,2/6/25 13:09,401066,185,370,Badulla
541441,40054,PEARS BABY POWDER 100G,6,2/6/25 17:02,,310,1860,Hambantota
541442,40004,ZESTA TEA 400G,4,2/6/25 17:45,,1310,5240,Matara
541443,40004,ZESTA TEA 400G,1,2/10/25 19:23,401199,1310,1310,Kurunegala
541444,40091,USWATTE SPICES MIXED CURRY POWDER 100G,5,2/12/25 9:28,401058,275,1375,Kurunegala
541445,40008,MUNCHEE LEMON PUFF 200G,2,2/13/25 15:38,401092,250,500,Colombo
541446,40079,CEYLON TOBACCO (CIGARETTES PACK),2,2/14/25 17:12,,1495,2990,Colombo
541447,40004,ZESTA TEA 400G,1,2/15/25 8:22,401105,1310,1310,Gampaha
541448,40009,MUNCHEE TIKIRI MARIE 80G,2,2/15/25 14:24,401023,85,170,Batticaloa
541449,40015,SIDDHALEPA BALM 50G,5,2/15/25 14:49,401204,310,1550,Gampaha
541450,40045,PANADOL 100 TABLETS,1,2/16/25 14:00,401045,560,560,Jaffna
541451,40007,MUNCHEE CHOCOLATE BISCUIT 200G,4,2/19/25 16:52,,275,1100,Jaffna
541452,40069,ANCHOR BUTTER 200G,15,2/20/25 9:04,401006,970,14550,Kegalle
541453,40015,SIDDHALEPA BALM 50G,3,2/20/25 13:06,401029,310,930,Jaffna
541454,40011,MALIBAN LEMON PUFF 200G,3,2/21/25 12:15,401004,250,750,Hambantota
541455,40037,MOTHA STRAWBERRY JELLY 100G,8,2/23/25 13:55,401199,150,1200,Ratnapura
541456,40054,PEARS BABY POWDER 100G,1,2/25/25 13:53,401069,310,310,Colombo
541457,40025,KOTMALE FRESH MILK 1L,20,2/25/25 14:17,401073,560,11200,Colombo
541458,40002,DILMAH EARL GREY TEA 50 BAGS,10,2/27/25 14:45,401047,1060,10600,Kegalle
541459,40054,PEARS BABY POWDER 100G,3,2/27/25 20:28,401007,310,930,Gampaha
541460,40004,ZESTA TEA 400G,5,2/28/25 19:34,401070,1310,6550,Mannar
C541461,40009,MUNCHEE TIKIRI MARIE 80G,-6,3/1/25 8:10,401046,85,-510,Gampaha
541462,40030,KIST MIXED FRUIT NECTAR 1L,1,3/1/25 15:26,401177,685,685,Matara
541463,40020,ELEPHANT HOUSE CREAM SODA 1.5L,1,3/2/25 8:08,401197,500,500,Matara
541464,40085,RANFAT COOKING OIL 1L,8,3/2/25 16:55,401145,1435,11480,Galle
541465,40004,ZESTA TEA 400G,5,3/2/25 18:58,401044,1310,6550,Badulla
C541466,40056,SUNSILK BLACK SHAMPOO 200ML,-3,3/3/25 16:07,401155,685,-2055,Ratnapura
541467,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,5,3/3/25 20:20,401042,995,4975,Kurunegala
541468,40001,DILMAH CEYLON TEA 500G,2,3/4/25 15:35,401002,1495,2990,Puttalam
541469,40001,DILMAH CEYLON TEA 500G,8,3/5/25 11:47,401173,1495,11960,Colombo
541470,40005,WATAWALA TEA 400G,3,3/5/25 15:54,401016,970,2910,Ratnapura
541471,40003,DILMAH GREEN TEA 20 BAGS,2,3/7/25 14:42,401008,685,1370,Hambantota
541472,40003,DILMAH GREEN TEA 20 BAGS,20,3/8/25 13:00,401212,685,13700,Kurunegala
541473,40001,DILMAH CEYLON TEA 500G,1,3/10/25 12:27,401150,1495,1495,Gampaha
541474,40056,SUNSILK BLACK SHAMPOO 200ML,8,3/11/25 16:33,401023,685,5480,Kurunegala
541475,40001,DILMAH CEYLON TEA 500G,4,3/13/25 17:53,,1495,5980,Puttalam
541476,40051,LANKA SOY CHICKEN FLAVOUR 90G,1,3/15/25 18:29,401081,150,150,Kilinochchi
541477,40040,SIGNAL TOOTHPASTE 120G,5,3/20/25 8:25,401084,285,1425,Badulla
541478,40078,SOFTLOGIC COCONUT MILK 400ML,4,3/21/25 19:51,401045,400,1600,Nuwara Eliya
541479,40032,PRIMA STELLA NOODLES 400G,10,3/22/25 18:38,,350,3500,Colombo
541480,40045,PANADOL 100 TABLETS,5,3/23/25 12:41,401011,560,2800,Polonnaruwa
541481,40006,MUNCHEE SUPER CREAM CRACKER 500G,5,3/25/25 11:04,401026,560,2800,Gampaha
541482,40043,ASTRA MARGARINE 250G,1,3/25/25 12:07,,500,500,Kilinochchi
541483,40026,KITHUL TREACLE 750ML,8,3/26/25 14:31,401115,2245,17960,Puttalam
541484,40002,DILMAH EARL GREY TEA 50 BAGS,4,3/28/25 15:36,401040,1060,4240,Badulla
541485,40007,MUNCHEE CHOCOLATE BISCUIT 200G,3,3/30/25 10:38,,275,825,Gampaha
541486,40067,COLGATE TOOTHPASTE 120G,1,3/31/25 16:39,,300,300,Gampaha
541487,40059,SURF EXCEL 1KG,2,3/31/25 19:37,401119,1060,2120,Polonnaruwa
541488,40041,BABY CHERAMY SOAP 90G,1,4/1/25 14:30,,175,175,Polonnaruwa
541489,40001,DILMAH CEYLON TEA 500G,6,4/1/25 20:52,,1495,8970,Gampaha
541490,40018,MD MANGO CHUTNEY 400G,2,4/4/25 10:24,401170,810,1620,Kandy
541491,40003,DILMAH GREEN TEA 20 BAGS,8,4/4/25 10:54,,685,5480,Gampaha
541492,40004,ZESTA TEA 400G,5,4/4/25 10:55,401176,1310,6550,Hambantota
541493,40002,DILMAH EARL GREY TEA 50 BAGS,1,4/4/25 18:25,401084,1060,1060,Gampaha
541494,40019,ELEPHANT HOUSE GINGER BEER 1.5L,8,4/5/25 13:58,401137,500,4000,Anuradhapura
541495,40031,PRIMA KOTTU MEE CUP,15,4/5/25 14:04,401083,185,2775,Kurunegala
541496,40055,LIFEBUOY SOAP 100G,4,4/6/25 19:20,401003,160,640,Kandy
541497,40028,BAIRAHA CHICKEN 1KG,3,4/6/25 19:34,401115,1805,5415,Jaffna
541498,40018,MD MANGO CHUTNEY 400G,1,4/7/25 13:56,,810,810,Kandy
541499,40023,RATHTHI MILK POWDER 400G,6,4/8/25 19:07,401090,1370,8220,Colombo
541500,40079,CEYLON TOBACCO (CIGARETTES PACK),12,4/9/25 9:05,401211,1495,17940,Gampaha
541501,40079,CEYLON TOBACCO (CIGARETTES PACK),5,4/9/25 11:03,401144,1495,7475,Jaffna
541502,40011,MALIBAN LEMON PUFF 200G,3,4/9/25 14:02,401003,250,750,Kandy
541503,40019,ELEPHANT HOUSE GINGER BEER 1.5L,1,4/10/25 12:30,401208,500,500,Kegalle
541504,40046,MARMITE 100G,5,4/10/25 13:47,401214,935,4675,Gampaha
541505,40001,DILMAH CEYLON TEA 500G,2,4/11/25 17:02,401080,1495,2990,Gampaha
541506,40008,MUNCHEE LEMON PUFF 200G,2,4/12/25 12:04,401039,250,500,Colombo
541507,40004,ZESTA TEA 400G,1,4/13/25 9:31,401042,1310,1310,Batticaloa
541508,40005,WATAWALA TEA 400G,2,4/13/25 17:40,401029,970,1940,Batticaloa
541509,40043,ASTRA MARGARINE 250G,6,4/14/25 13:01,401042,500,3000,Hambantota
541510,40031,PRIMA KOTTU MEE CUP,1,4/15/25 14:44,401019,185,185,Matale
541511,40002,DILMAH EARL GREY TEA 50 BAGS,2,4/17/25 12:16,401036,1060,2120,Matale
541512,40048,EDINBOROUGH SOY SAUCE 400ML,10,4/17/25 18:10,401090,435,4350,Colombo
541513,40051,LANKA SOY CHICKEN FLAVOUR 90G,5,4/18/25 14:03,401130,150,750,Polonnaruwa
541514,40002,DILMAH EARL GREY TEA 50 BAGS,3,4/18/25 15:13,401132,1060,3180,Ratnapura
541515,40077,PILAWOOS FALOODA MIX 200G,2,4/18/25 16:32,401087,435,870,Polonnaruwa
541516,40041,BABY CHERAMY SOAP 90G,3,4/19/25 11:14,401046,175,525,Gampaha
541517,40009,MUNCHEE TIKIRI MARIE 80G,1,4/19/25 15:35,401154,85,85,Jaffna
541518,40005,WATAWALA TEA 400G,6,4/19/25 20:47,401163,970,5820,Galle
541519,40007,MUNCHEE CHOCOLATE BISCUIT 200G,1,4/20/25 9:11,401096,275,275,Galle
541520,40007,MUNCHEE CHOCOLATE BISCUIT 200G,2,4/20/25 13:44,401004,275,550,Matara
541521,DELV,COURIER DELIVERY CHARGE,4,4/21/25 11:11,401033,891,3564,Ratnapura
541522,40086,FITS COOKING OIL 1L,1,4/23/25 8:51,401032,1370,1370,Badulla
541523,40037,MOTHA STRAWBERRY JELLY 100G,12,4/23/25 13:45,401101,150,1800,Batticaloa
541524,40013,SPA CEYLON SLEEP BODY LOTION,8,4/23/25 14:45,401174,4360,34880,Kalutara
541525,40016,LINK SAMAHAN BOX (100 PACKETS),5,4/25/25 14:21,,1870,9350,Kandy
541526,40001,DILMAH CEYLON TEA 500G,6,4/25/25 15:11,401091,1495,8970,Colombo
541527,40002,DILMAH EARL GREY TEA 50 BAGS,4,4/25/25 15:34,401063,1060,4240,Polonnaruwa
541528,40019,ELEPHANT HOUSE GINGER BEER 1.5L,2,4/25/25 15:52,401196,500,1000,Polonnaruwa
541529,40012,MALIBAN CREAM CRACKER 500G,3,4/26/25 18:15,401070,525,1575,Mullaitivu
541530,40081,SPRITE 1.5L,3,4/26/25 19:51,401067,435,1305,Kandy
541531,40001,DILMAH CEYLON TEA 500G,3,4/28/25 16:45,401024,1495,4485,Colombo
541532,40039,CLOGARD TOOTHPASTE 120G,5,5/4/25 13:47,401143,275,1375,Colombo
541533,40009,MUNCHEE TIKIRI MARIE 80G,2,5/4/25 19:29,401083,85,170,Matara
541534,40001,DILMAH CEYLON TEA 500G,2,5/5/25 16:41,,1495,2990,Matale
541535,40003,DILMAH GREEN TEA 20 BAGS,5,5/6/25 17:01,401021,685,3425,Kegalle
541536,40001,DILMAH CEYLON TEA 500G,4,5/6/25 18:27,401017,1495,5980,Badulla
541537,40018,MD MANGO CHUTNEY 400G,2,5/7/25 18:51,401210,810,1620,Batticaloa
541538,40013,SPA CEYLON SLEEP BODY LOTION,12,5/8/25 11:53,,4360,52320,Kurunegala
541539,40056,SUNSILK BLACK SHAMPOO 200ML,1,5/9/25 15:14,401173,685,685,Polonnaruwa
541540,40046,MARMITE 100G,15,5/10/25 15:26,401129,935,14025,Colombo
541541,40007,MUNCHEE CHOCOLATE BISCUIT 200G,1,5/11/25 12:41,401052,275,275,Moneragala
541542,40014,SPA CEYLON HAND CREAM,8,5/11/25 20:42,401068,2740,21920,Kandy
541543,40004,ZESTA TEA 400G,2,5/13/25 16:37,401158,1310,2620,Kalutara
541544,40010,MALIBAN MARIE BISCUITS 400G,4,5/15/25 12:38,,435,1740,Badulla
541545,40020,ELEPHANT HOUSE CREAM SODA 1.5L,2,5/16/25 16:23,401172,500,1000,Matara
541546,40041,BABY CHERAMY SOAP 90G,2,5/16/25 18:41,401126,175,350,Trincomalee
541547,40013,SPA CEYLON SLEEP BODY LOTION,2,5/17/25 12:15,401020,4360,8720,Colombo
541548,40016,LINK SAMAHAN BOX (100 PACKETS),2,5/17/25 20:40,401162,1870,3740,Kalutara
541549,40003,DILMAH GREEN TEA 20 BAGS,3,5/18/25 13:23,,685,2055,Jaffna
541550,40031,PRIMA KOTTU MEE CUP,4,5/18/25 16:17,401112,185,740,Kandy
541551,40032,PRIMA STELLA NOODLES 400G,3,5/20/25 13:19,401141,350,1050,Gampaha
541552,40091,USWATTE SPICES MIXED CURRY POWDER 100G,3,5/20/25 15:33,401138,275,825,Colombo
541553,40082,NECTO 1.5L,5,5/21/25 15:55,401028,435,2175,Kandy
541554,40030,KIST MIXED FRUIT NECTAR 1L,4,5/23/25 13:16,401030,685,2740,Gampaha
541555,40010,MALIBAN MARIE BISCUITS 400G,4,5/25/25 19:16,401031,435,1740,Gampaha
541556,40007,MUNCHEE CHOCOLATE BISCUIT 200G,6,5/26/25 20:55,401001,275,1650,Matara
541557,40007,MUNCHEE CHOCOLATE BISCUIT 200G,3,5/27/25 10:38,401011,275,825,Kegalle
541558,40008,MUNCHEE LEMON PUFF 200G,5,5/27/25 16:37,401211,250,1250,Kandy
541559,40032,PRIMA STELLA NOODLES 400G,5,5/29/25 17:38,401113,350,1750,Colombo
541560,40044,HAPPY COW CHEESE 120G,8,6/1/25 16:29,,1060,8480,Kegalle
541561,40002,DILMAH EARL GREY TEA 50 BAGS,8,6/1/25 20:02,401035,1060,8480,Matara
541562,40005,WATAWALA TEA 400G,4,6/3/25 8:49,401103,970,3880,Colombo
541563,40002,DILMAH EARL GREY TEA 50 BAGS,4,6/4/25 18:48,,1060,4240,Mullaitivu
541564,40038,MOTHA FALUDA MIX 100G,3,6/4/25 19:51,401059,250,750,Colombo
541565,40004,ZESTA TEA 400G,1,6/5/25 13:17,401094,1310,1310,Colombo
541566,40026,KITHUL TREACLE 750ML,3,6/5/25 13:36,401134,2245,6735,Kurunegala
541567,40003,DILMAH GREEN TEA 20 BAGS,5,6/6/25 19:31,401060,685,3425,Kandy
541568,40072,FUN FOODS MAYONNAISE 250G,6,6/8/25 17:03,401107,610,3660,Badulla
541569,40005,WATAWALA TEA 400G,6,6/10/25 8:28,401188,970,5820,Kandy
541570,40009,MUNCHEE TIKIRI MARIE 80G,2,6/10/25 9:46,401021,85,170,Kilinochchi
541571,40051,LANKA SOY CHICKEN FLAVOUR 90G,8,6/10/25 12:54,401113,150,1200,Mannar
541572,40051,LANKA SOY CHICKEN FLAVOUR 90G,4,6/12/25 14:12,,150,600,Anuradhapura
541573,40063,MILO 400G,1,6/13/25 8:20,401204,970,970,Colombo
541574,40052,WIJAYA ROASTED CURRY POWDER 250G,2,6/14/25 9:10,401009,500,1000,Gampaha
541575,40038,MOTHA FALUDA MIX 100G,2,6/14/25 16:24,,250,500,Kalutara
541576,40053,WIJAYA CHILLI POWDER 250G,5,6/14/25 19:19,401112,560,2800,Trincomalee
541577,40005,WATAWALA TEA 400G,2,6/14/25 20:01,401100,970,1940,Ratnapura
541578,40001,DILMAH CEYLON TEA 500G,4,6/16/25 8:57,401048,1495,5980,Ratnapura
541579,40001,DILMAH CEYLON TEA 500G,3,6/19/25 16:22,,1495,4485,Kegalle
541580,40064,HORLICKS 500G,5,6/20/25 12:22,401171,1185,5925,Kalutara
541581,40008,MUNCHEE LEMON PUFF 200G,1,6/20/25 15:37,401074,250,250,Jaffna
541582,40070,NESPRAY MILK POWDER 400G,6,6/22/25 8:07,401020,1470,8820,Kandy
541583,40003,DILMAH GREEN TEA 20 BAGS,12,6/22/25 12:20,401137,685,8220,Matara
541584,40088,CARGILLS FRESH EGGS (10),4,6/24/25 10:50,401195,435,1740,Vavuniya
541585,40060,SUNLIGHT SOAP 115G,5,6/25/25 15:36,401119,150,750,Kurunegala
541586,40004,ZESTA TEA 400G,2,6/26/25 20:16,401126,1310,2620,Ratnapura
541587,40074,ARALIYA WHITE RICE 5KG,3,6/27/25 11:07,401045,1805,5415,Puttalam
541588,40002,DILMAH EARL GREY TEA 50 BAGS,5,6/29/25 17:11,,1060,5300,Galle
541589,40005,WATAWALA TEA 400G,2,7/1/25 8:41,401160,970,1940,Jaffna
541590,40023,RATHTHI MILK POWDER 400G,15,7/1/25 15:49,,1370,20550,Colombo
541591,40001,DILMAH CEYLON TEA 500G,2,7/3/25 12:40,,1495,2990,Kandy
541592,40035,CBL SAMAPOSHA 200G,1,7/4/25 14:00,,225,225,Jaffna
541593,40010,MALIBAN MARIE BISCUITS 400G,4,7/5/25 10:47,401168,435,1740,Matara
541594,40017,MD MIXED FRUIT JAM 500G,1,7/6/25 13:41,401021,810,810,Kandy
541595,40003,DILMAH GREEN TEA 20 BAGS,6,7/7/25 20:12,401174,685,4110,Kandy
541596,40004,ZESTA TEA 400G,5,7/9/25 9:14,401049,1310,6550,Kurunegala
541597,40008,MUNCHEE LEMON PUFF 200G,1,7/9/25 20:09,401216,250,250,Colombo
541598,40003,DILMAH GREEN TEA 20 BAGS,1,7/10/25 8:38,401123,685,685,Kandy
541599,40040,SIGNAL TOOTHPASTE 120G,3,7/10/25 17:14,401217,285,855,Gampaha
541600,40040,SIGNAL TOOTHPASTE 120G,3,7/12/25 11:14,401209,285,855,Ratnapura
541601,40009,MUNCHEE TIKIRI MARIE 80G,5,7/13/25 9:43,,85,425,Ratnapura
541602,40008,MUNCHEE LEMON PUFF 200G,4,7/13/25 10:43,401036,250,1000,Polonnaruwa
541603,40027,KEELLS CHICKEN SAUSAGES 500G,2,7/15/25 13:31,401124,1185,2370,Kandy
541604,40055,LIFEBUOY SOAP 100G,6,7/17/25 9:18,,160,960,Trincomalee
541605,40045,PANADOL 100 TABLETS,2,7/17/25 11:11,,560,1120,Kalutara
541606,DELV,COURIER DELIVERY CHARGE,5,7/18/25 10:28,401113,891,4455,Kandy
541607,40001,DILMAH CEYLON TEA 500G,8,7/18/25 19:04,,1495,11960,Kilinochchi
541608,40011,MALIBAN LEMON PUFF 200G,8,7/19/25 13:58,,250,2000,Colombo
541609,40003,DILMAH GREEN TEA 20 BAGS,8,7/19/25 17:53,,685,5480,Colombo
541610,40006,MUNCHEE SUPER CREAM CRACKER 500G,2,7/21/25 13:17,401051,560,1120,Moneragala
541611,40066,PONDS TALCUM POWDER 100G,5,7/21/25 16:37,401002,475,2375,Kurunegala
541612,40022,ANCHOR MILK POWDER 400G,2,7/21/25 18:23,401165,1435,2870,Puttalam
541613,40047,PELWATTE BUTTER 200G,15,7/27/25 8:12,401116,935,14025,Hambantota
541614,40006,MUNCHEE SUPER CREAM CRACKER 500G,4,7/27/25 16:09,,560,2240,Puttalam
541615,40022,ANCHOR MILK POWDER 400G,10,7/28/25 18:06,401001,1435,14350,Colombo
541616,40022,ANCHOR MILK POWDER 400G,8,7/29/25 12:37,401003,1435,11480,Puttalam
541617,40010,MALIBAN MARIE BISCUITS 400G,5,7/30/25 14:12,,435,2175,Kurunegala
541618,40075,RANMUTHU RICE 5KG,2,7/31/25 10:23,401003,1870,3740,Badulla
541619,40007,MUNCHEE CHOCOLATE BISCUIT 200G,4,7/31/25 15:51,401134,275,1100,Gampaha
541620,40014,SPA CEYLON HAND CREAM,4,8/4/25 18:46,401219,2740,10960,Matale
541621,40003,DILMAH GREEN TEA 20 BAGS,3,8/5/25 12:25,,685,2055,Colombo
541622,40049,ROZA PASTA MACARONI 400G,3,8/6/25 15:03,401103,375,1125,Ratnapura
541623,40001,DILMAH CEYLON TEA 500G,2,8/7/25 15:21,401006,1495,2990,Badulla
541624,40018,MD MANGO CHUTNEY 400G,4,8/7/25 17:09,401180,810,3240,Batticaloa
541625,40043,ASTRA MARGARINE 250G,2,8/8/25 11:18,401216,500,1000,Kandy
541626,40079,CEYLON TOBACCO (CIGARETTES PACK),12,8/9/25 10:34,401003,1495,17940,Ratnapura
541627,40002,DILMAH EARL GREY TEA 50 BAGS,4,8/13/25 15:10,401174,1060,4240,Moneragala
541628,40004,ZESTA TEA 400G,12,8/13/25 19:10,401003,1310,15720,Batticaloa
541629,40034,HARISCHANDRA COFFEE 100G,1,8/14/25 15:06,401013,475,475,Jaffna
541630,40037,MOTHA STRAWBERRY JELLY 100G,1,8/16/25 15:01,,150,150,Anuradhapura
541631,40003,DILMAH GREEN TEA 20 BAGS,1,8/17/25 17:31,401064,685,685,Kandy
541632,40003,DILMAH GREEN TEA 20 BAGS,3,8/17/25 20:35,,685,2055,Jaffna
541633,40001,DILMAH CEYLON TEA 500G,15,8/19/25 8:17,401151,1495,22425,Ampara
541634,40061,VELVET BEAUTY SOAP 100G,5,8/19/25 9:58,401070,185,925,Matale
541635,40039,CLOGARD TOOTHPASTE 120G,5,8/20/25 8:04,401010,275,1375,Jaffna
541636,40010,MALIBAN MARIE BISCUITS 400G,3,8/20/25 9:26,401174,435,1305,Colombo
541637,40082,NECTO 1.5L,1,8/20/25 19:05,401195,435,435,Ratnapura
541638,40001,DILMAH CEYLON TEA 500G,3,8/21/25 16:43,401076,1495,4485,Colombo
541639,40031,PRIMA KOTTU MEE CUP,2,8/22/25 8:18,,185,370,Nuwara Eliya
541640,40065,FAIR & LOVELY CREAM 50G,3,8/23/25 19:22,401145,400,1200,Ratnapura
541641,40037,MOTHA STRAWBERRY JELLY 100G,3,8/24/25 17:52,401182,150,450,Gampaha
541642,DELV,COURIER DELIVERY CHARGE,1,8/26/25 10:39,401126,891,891,Matara
541643,40004,ZESTA TEA 400G,2,8/27/25 18:50,401186,1310,2620,Jaffna
541644,40062,NESTOMALT 400G,3,8/28/25 12:04,,775,2325,Colombo
541645,40023,RATHTHI MILK POWDER 400G,6,8/28/25 12:27,401186,1370,8220,Colombo
541646,40074,ARALIYA WHITE RICE 5KG,3,8/28/25 13:20,,1805,5415,Kandy
541647,40059,SURF EXCEL 1KG,2,8/29/25 8:28,401021,1060,2120,Batticaloa
541648,40036,MAGGI COCONUT MILK POWDER 300G,5,9/1/25 13:25,401019,935,4675,Hambantota
541649,40061,VELVET BEAUTY SOAP 100G,8,9/2/25 11:16,401018,185,1480,Ratnapura
541650,40003,DILMAH GREEN TEA 20 BAGS,1,9/2/25 13:03,401001,685,685,Matale
541651,40004,ZESTA TEA 400G,1,9/2/25 16:34,401216,1310,1310,Gampaha
541652,40003,DILMAH GREEN TEA 20 BAGS,1,9/4/25 14:17,,685,685,Kandy
541653,40044,HAPPY COW CHEESE 120G,4,9/4/25 16:48,401139,1060,4240,Kurunegala
541654,40046,MARMITE 100G,3,9/4/25 17:42,401014,935,2805,Mullaitivu
541655,40033,HARISCHANDRA NOODLES 400G,6,9/7/25 14:44,401048,310,1860,Galle
541656,40010,MALIBAN MARIE BISCUITS 400G,5,9/9/25 12:53,401022,435,2175,Jaffna
541657,40003,DILMAH GREEN TEA 20 BAGS,3,9/10/25 12:21,401172,685,2055,Moneragala
541658,40001,DILMAH CEYLON TEA 500G,6,9/10/25 13:58,401216,1495,8970,Jaffna
541659,40004,ZESTA TEA 400G,4,9/11/25 11:24,401012,1310,5240,Kandy
541660,40023,RATHTHI MILK POWDER 400G,5,9/11/25 13:39,401202,1370,6850,Jaffna
541661,40010,MALIBAN MARIE BISCUITS 400G,15,9/13/25 14:15,401019,435,6525,Kegalle
541662,40040,SIGNAL TOOTHPASTE 120G,2,9/14/25 19:06,401171,285,570,Matara
541663,40001,DILMAH CEYLON TEA 500G,2,9/18/25 10:18,401100,1495,2990,Anuradhapura
541664,40086,FITS COOKING OIL 1L,3,9/21/25 10:27,401021,1370,4110,Kandy
541665,40027,KEELLS CHICKEN SAUSAGES 500G,6,9/23/25 14:30,401038,1185,7110,Hambantota
541666,40028,BAIRAHA CHICKEN 1KG,2,9/23/25 14:47,401188,1805,3610,Hambantota
541667,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,4,9/25/25 16:57,401129,995,3980,Gampaha
541668,40009,MUNCHEE TIKIRI MARIE 80G,2,9/26/25 8:42,401143,85,170,Moneragala
541669,40002,DILMAH EARL GREY TEA 50 BAGS,10,9/26/25 10:13,,1060,10600,Galle
541670,40055,LIFEBUOY SOAP 100G,4,9/27/25 10:15,401005,160,640,Gampaha
